filename,edge_consistency
Table_2015_06860,0.2343800480831246
Table_2015_06878,0.26821101576485346
Table_2015_06888,0.2341561748228814
Table_2015_06894,0.12857027105978347
Table_2015_06923,0.287498432643289
Table_2015_06938,0.15692191765765617
Table_2015_06942,0.23212878137811763
Table_2015_06953,0.16059502583936242
Table_2015_06966,0.13938981426478833
Table_2015_06969,0.22431043562970976
Table_2015_06979,0.42916733345241836
Table_2015_06987,0.28454236724925236
Table_2015_07023,0.0772168716205285
Table_2015_07052,0.24274507526578815
Table_2015_07062,0.2771108609742705
Table_2015_07065,0.2316725657319801
Table_2015_07070,0.44259431981552194
Table_2015_07097,0.2529678383268583
Table_2015_07113,0.21939798588730014
Table_2015_07125,0.24927590725574186
Table_2015_07131,0.1493448202929089
Table_2015_07135,0.19812283984570653
Table_2015_07199,0.1863762380514116
Table_2015_07211,0.31495941105986247
Table_2015_07233,0.19549762867864912
Table_2015_07237,0.3543306519115135
Table_2015_07243,0.16058745116438625
Table_2015_07248,0.31044952051771224
Table_2015_07251,0.130825956898724
Table_2015_07258,0.2412573815701845
Table_2015_07261,0.2748835474168121
Table_2015_07268,0.22960130737006798
Table_2015_07270,0.18763683915444815
Table_2015_07287,0.22705752741168983
Table_2015_07301,0.11228895077015809
Table_2015_07330,0.14037612514985015
Table_2015_07343,0.19378470302060682
Table_2015_07344,0.15520033179668954
Table_2017_07358,0.19351931038261944
MEAN,0.2050706755106925
STD,0.0782214421681079
